match_id,radiant_or_dire,team_id,team_name,ward_type,account_id,personal_name,player_slot,time,removed_time,lifetime,type,x,y,z,entityleft,ehandle,key,_matched_by,slot
8501115465,radiant,2576071,Yellow Submarine,sen,164506534,последний звонок,0,723,1143.0,420.0,sen_log,137.3,93.5,130.0,False,11045574,"[137,94]",json_ehandle,0
8501115465,radiant,2576071,Yellow Submarine,obs,145065875,черный,1,-57,303.0,360.0,obs_log,137.2,104.6,130.0,False,6308572,"[137,105]",json_ehandle,1
8501115465,radiant,2576071,Yellow Submarine,obs,145065875,черный,1,328,338.0,10.0,obs_log,106.8,170.0,130.0,False,16304864,"[107,170]",json_ehandle,1
8501115465,radiant,2576071,Yellow Submarine,obs,145065875,черный,1,406,766.0,360.0,obs_log,104.8,142.0,128.0,False,14779944,"[105,142]",json_ehandle,1
8501115465,radiant,2576071,Yellow Submarine,obs,145065875,черный,1,767,1127.0,360.0,obs_log,116.0,188.0,129.0,False,5490837,"[116,188]",json_ehandle,1
8501115465,radiant,2576071,Yellow Submarine,obs,145065875,черный,1,912,1273.0,361.0,obs_log,103.6,132.3,130.0,False,3229401,"[104,132]",json_ehandle,1
8501115465,radiant,2576071,Yellow Submarine,obs,145065875,черный,1,1054,1414.0,360.0,obs_log,129.6,145.8,129.0,False,7309048,"[130,146]",json_ehandle,1
8501115465,radiant,2576071,Yellow Submarine,obs,145065875,черный,1,1315,1675.0,360.0,obs_log,143.9,62.2,130.0,False,3983466,"[144,62]",json_ehandle,1
8501115465,radiant,2576071,Yellow Submarine,obs,145065875,черный,1,1477,1715.0,238.0,obs_log,169.4,90.8,129.0,False,10816306,"[169,91]",json_ehandle,1
8501115465,radiant,2576071,Yellow Submarine,obs,145065875,черный,1,1658,2018.0,360.0,obs_log,123.2,113.3,129.0,False,984779,"[123,113]",json_ehandle,1
8501115465,radiant,2576071,Yellow Submarine,obs,145065875,черный,1,2121,2481.0,360.0,obs_log,74.4,166.4,129.0,False,428466,"[74,166]",json_ehandle,1
8501115465,radiant,2576071,Yellow Submarine,obs,145065875,черный,1,2667,2756.0,89.0,obs_log,69.8,117.7,130.0,False,12371899,"[70,118]",json_ehandle,1
8501115465,radiant,2576071,Yellow Submarine,sen,145065875,черный,1,-10,86.0,96.0,sen_log,99.1,163.5,129.0,False,3688105,"[99,164]",json_ehandle,1
8501115465,radiant,2576071,Yellow Submarine,sen,145065875,черный,1,339,759.0,420.0,sen_log,119.4,152.7,130.0,False,4049841,"[119,153]",json_ehandle,1
8501115465,radiant,2576071,Yellow Submarine,sen,145065875,черный,1,402,822.0,420.0,sen_log,97.2,129.4,130.0,False,100018,"[97,129]",json_ehandle,1
8501115465,radiant,2576071,Yellow Submarine,sen,145065875,черный,1,906,1327.0,421.0,sen_log,97.3,129.5,130.0,False,12012435,"[97,130]",json_ehandle,1
8501115465,radiant,2576071,Yellow Submarine,sen,145065875,черный,1,1037,1457.0,420.0,sen_log,94.2,163.1,129.0,False,1099776,"[94,163]",json_ehandle,1
