match,x,y,time_s,lifetime_s,ward_type,side
8536597199,80.6,55.599999999999994,247.0,360.0,obs,dire
8536597199,93.19999999999999,27.200000000000003,-24.0,421.0,sen,dire
8536597199,32.900000000000006,105.9,56.0,172.0,sen,dire
8536597199,94.1,55.5,238.0,36.0,sen,dire
8536597199,104.0,34.3,274.0,420.0,sen,dire
8536597199,76.6,25.799999999999997,-21.0,360.0,obs,dire
8536597199,70.5,37.5,30.0,420.0,sen,dire
8536597199,32.7,106.0,235.0,420.0,sen,dire
8602246766,9.5,116.19999999999999,238.0,360.0,obs,dire
8602246766,34.7,99.19999999999999,80.0,420.0,sen,dire
8602246766,104.0,33.900000000000006,262.0,33.0,sen,dire
8602246766,52.3,64.19999999999999,-24.0,360.0,obs,dire
8602246766,64.30000000000001,98.9,13.0,420.0,sen,dire
8540545264,26.0,92.5,24.0,420.0,sen,dire
8540545264,34.2,106.19999999999999,227.0,420.0,sen,dire
8540545264,52.599999999999994,63.400000000000006,-22.0,317.0,obs,dire
8540545264,84.0,46.8,-14.0,360.0,obs,dire
8540545264,100.4,48.2,284.0,360.0,obs,dire
8540545264,109.0,38.5,43.0,420.0,sen,dire
8540357223,34.8,73.1,5.0,420.0,sen,dire
8540357223,28.700000000000003,98.1,220.0,420.0,sen,dire
8540357223,50.599999999999994,65.30000000000001,-28.0,285.0,obs,dire
8540357223,69.1,50.8,-21.0,360.0,obs,dire
8540357223,90.19999999999999,57.3,-2.0,420.0,sen,dire
8512870110,30.0,99.9,79.0,223.0,sen,dire
8512870110,50.900000000000006,11.599999999999994,-18.0,360.0,obs,dire
8512870110,59.8,61.599999999999994,185.0,420.0,sen,dire
8512870110,65.30000000000001,54.5,-27.0,360.0,obs,dire
8512870110,90.6,57.5,116.0,186.0,sen,dire
8549982041,38.5,103.69999999999999,81.0,100.0,sen,dire
8549982041,36.3,104.9,212.0,420.0,sen,dire
8549982041,60.900000000000006,74.19999999999999,-21.0,346.0,obs,dire
8549982041,50.599999999999994,93.69999999999999,-21.0,360.0,obs,dire
8549982041,94.0,27.200000000000003,42.0,76.0,sen,dire
8447703577,43.599999999999994,80.6,279.0,267.0,obs,dire
8447703577,24.599999999999994,93.9,33.0,57.0,sen,dire
8447703577,24.299999999999997,94.5,129.0,76.0,sen,dire
8447703577,28.599999999999994,92.9,261.0,274.0,sen,dire
8447703577,79.19999999999999,11.799999999999997,-27.0,360.0,obs,dire
8447703577,73.6,40.3,-21.0,360.0,obs,dire
8447703577,98.6,27.299999999999997,219.0,115.0,sen,dire
