match_id,radiant_or_dire,team_id,team_name,ward_type,account_id,personal_name,player_slot,time,removed_time,lifetime,type,x,y,z,entityleft,ehandle,key,_matched_by,slot
8563281917,radiant,9303484,HEROIC,obs,292921272,Licenciado Palomino,1,554,914.0,360.0,obs_log,132.0,113.7,129.0,False,5179446,"[132,114]",json_ehandle,1
8563281917,radiant,9303484,HEROIC,sen,292921272,Licenciado Palomino,1,478,898.0,420.0,sen_log,133.5,118.7,128.0,False,6441444,"[134,119]",json_ehandle,1
8563281917,radiant,9303484,HEROIC,obs,157989498,Chalise,3,325,655.0,330.0,obs_log,90.4,146.2,129.0,False,13404856,"[90,146]",json_ehandle,3
8563281917,radiant,9303484,HEROIC,obs,157989498,Chalise,3,580,940.0,360.0,obs_log,110.2,166.3,130.0,False,12175297,"[110,166]",json_ehandle,3
8563281917,radiant,9303484,HEROIC,obs,157989498,Chalise,3,1053,1413.0,360.0,obs_log,106.6,188.6,128.0,False,4426093,"[107,189]",json_ehandle,3
8563281917,radiant,9303484,HEROIC,sen,157989498,Chalise,3,-50,57.0,107.0,sen_log,99.5,169.3,129.0,False,15353392,"[100,169]",json_ehandle,3
8563281917,radiant,9303484,HEROIC,sen,157989498,Chalise,3,1198,1618.0,420.0,sen_log,72.4,179.0,130.0,False,10372760,"[72,179]",json_ehandle,3
8563281917,radiant,9303484,HEROIC,obs,81306398,сознание,4,-60,300.0,360.0,obs_log,125.0,139.0,129.0,False,7259692,"[125,139]",json_ehandle,4
8563281917,radiant,9303484,HEROIC,obs,81306398,сознание,4,-46,315.0,361.0,obs_log,109.8,155.7,130.0,False,5408308,"[110,156]",json_ehandle,4
8563281917,radiant,9303484,HEROIC,obs,81306398,сознание,4,522,882.0,360.0,obs_log,69.1,162.5,129.0,False,4213176,"[69,163]",json_ehandle,4
8563281917,radiant,9303484,HEROIC,obs,81306398,сознание,4,797,975.0,178.0,obs_log,90.9,134.6,130.0,False,6603048,"[91,135]",json_ehandle,4
8563281917,radiant,9303484,HEROIC,obs,81306398,сознание,4,919,1018.0,99.0,obs_log,163.9,133.9,132.1,False,15173308,"[164,134]",json_ehandle,4
8563281917,radiant,9303484,HEROIC,obs,81306398,сознание,4,1023,1154.0,131.0,obs_log,129.8,118.2,129.0,False,6851546,"[130,118]",json_ehandle,4
8563281917,radiant,9303484,HEROIC,obs,81306398,сознание,4,1203,1255.0,52.0,obs_log,80.0,186.8,130.0,False,11471519,"[80,187]",json_ehandle,4
8563281917,radiant,9303484,HEROIC,obs,81306398,сознание,4,1513,1873.0,360.0,obs_log,100.6,188.1,128.0,False,2556171,"[101,188]",json_ehandle,4
8563281917,radiant,9303484,HEROIC,obs,81306398,сознание,4,1529,1889.0,360.0,obs_log,115.7,144.3,130.0,False,4983647,"[116,144]",json_ehandle,4
8563281917,radiant,9303484,HEROIC,obs,81306398,сознание,4,1676,2036.0,360.0,obs_log,191.6,133.2,130.0,False,12110470,"[192,133]",json_ehandle,4
8563281917,radiant,9303484,HEROIC,obs,81306398,сознание,4,1835,2196.0,361.0,obs_log,163.4,64.3,128.0,False,1019254,"[163,64]",json_ehandle,4
