match_id,radiant_or_dire,team_id,team_name,ward_type,account_id,personal_name,player_slot,time,removed_time,lifetime,type,x,y,z,entityleft,ehandle,key,_matched_by,slot
8578012189,radiant,8261500,Xtreme Gaming,obs,173978074,NothingToSay,1,-37,323.0,360.0,obs_log,123.6,134.4,129.0,False,7947797,"[124,134]",json_ehandle,1
8578012189,radiant,8261500,Xtreme Gaming,obs,173978074,NothingToSay,1,316,338.0,22.0,obs_log,112.0,128.5,129.0,False,1967915,"[112,129]",json_ehandle,1
8578012189,radiant,8261500,Xtreme Gaming,obs,101695162,其疾如风,3,-8,353.0,361.0,obs_log,114.4,155.2,130.0,False,6981220,"[114,155]",json_ehandle,3
8578012189,radiant,8261500,Xtreme Gaming,obs,101695162,其疾如风,3,342,446.0,104.0,obs_log,94.0,119.6,132.2,False,8227377,"[94,120]",json_ehandle,3
8578012189,radiant,8261500,Xtreme Gaming,obs,101695162,其疾如风,3,486,591.0,105.0,obs_log,128.7,97.1,130.0,False,10979893,"[129,97]",json_ehandle,3
8578012189,radiant,8261500,Xtreme Gaming,obs,101695162,其疾如风,3,805,1165.0,360.0,obs_log,176.1,85.6,129.0,False,1312708,"[176,86]",json_ehandle,3
8578012189,radiant,8261500,Xtreme Gaming,obs,101695162,其疾如风,3,892,1252.0,360.0,obs_log,116.5,159.4,130.0,False,14763920,"[117,159]",json_ehandle,3
8578012189,radiant,8261500,Xtreme Gaming,obs,101695162,其疾如风,3,1536,1896.0,360.0,obs_log,82.2,191.5,130.0,False,16434863,"[82,192]",json_ehandle,3
8578012189,radiant,8261500,Xtreme Gaming,obs,101695162,其疾如风,3,1725,2085.0,360.0,obs_log,105.4,170.1,130.0,False,116591,"[105,170]",json_ehandle,3
8578012189,radiant,8261500,Xtreme Gaming,sen,101695162,其疾如风,3,179,223.0,44.0,sen_log,95.4,164.5,129.0,False,15943843,"[95,165]",json_ehandle,3
8578012189,radiant,8261500,Xtreme Gaming,sen,101695162,其疾如风,3,371,447.0,76.0,sen_log,94.0,119.8,132.2,False,6294171,"[94,120]",json_ehandle,3
8578012189,radiant,8261500,Xtreme Gaming,sen,101695162,其疾如风,3,652,1072.0,420.0,sen_log,118.7,108.1,129.0,False,1558104,"[119,108]",json_ehandle,3
8578012189,radiant,8261500,Xtreme Gaming,sen,101695162,其疾如风,3,949,1369.0,420.0,sen_log,99.6,118.4,130.0,False,12716774,"[100,118]",json_ehandle,3
8578012189,radiant,8261500,Xtreme Gaming,sen,101695162,其疾如风,3,1866,2286.0,420.0,sen_log,97.8,173.9,129.0,False,8751787,"[98,174]",json_ehandle,3
8578012189,radiant,8261500,Xtreme Gaming,obs,94296097,rei,4,334,694.0,360.0,obs_log,169.8,89.3,129.0,False,15796135,"[170,89]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,obs,94296097,rei,4,838,1198.0,360.0,obs_log,134.2,112.1,130.0,False,51055,"[134,112]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,obs,94296097,rei,4,1075,1435.0,360.0,obs_log,63.9,177.8,129.9,False,691184,"[64,178]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,obs,94296097,rei,4,1253,1286.0,33.0,obs_log,141.8,88.2,130.0,False,13896414,"[142,88]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,obs,94296097,rei,4,1417,1778.0,361.0,obs_log,177.2,87.3,129.0,False,6064548,"[177,87]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,obs,94296097,rei,4,1675,1738.0,63.0,obs_log,107.6,130.4,129.0,False,5982271,"[108,130]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,obs,94296097,rei,4,1862,2222.0,360.0,obs_log,87.2,167.2,129.0,False,9587392,"[87,167]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,obs,94296097,rei,4,1976,2206.0,230.0,obs_log,128.1,146.2,130.0,False,9914614,"[128,146]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,obs,94296097,rei,4,2146,2224.0,78.0,obs_log,115.6,142.1,130.0,False,4803961,"[116,142]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,obs,94296097,rei,4,2252,2612.0,360.0,obs_log,134.0,111.6,130.0,False,15813196,"[134,112]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,obs,94296097,rei,4,2527,2627.0,100.0,obs_log,81.7,165.5,129.0,False,9783146,"[82,166]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,obs,94296097,rei,4,2585,2866.0,281.0,obs_log,93.9,119.7,132.2,False,247353,"[94,120]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,obs,94296097,rei,4,2817,2842.0,25.0,obs_log,68.9,115.7,130.0,False,14748744,"[69,116]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,obs,94296097,rei,4,2878,3238.0,360.0,obs_log,86.3,105.3,129.0,False,9358792,"[86,105]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,obs,94296097,rei,4,2976,3336.0,360.0,obs_log,93.8,92.3,130.0,False,3934114,"[94,92]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,obs,94296097,rei,4,3267,3360.0,93.0,obs_log,93.9,119.8,132.2,False,11749466,"[94,120]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,obs,94296097,rei,4,3299,3719.0,420.0,obs_log,117.6,94.0,131.2,False,4687976,"[118,94]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,obs,94296097,rei,4,3422,,,obs_log,62.5,114.9,130.0,False,756548,"[63,115]",,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,46,466.0,420.0,sen_log,156.2,88.7,129.0,False,3048986,"[156,89]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,48,84.0,36.0,sen_log,98.5,169.6,129.0,False,6539279,"[99,170]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,230,449.0,219.0,sen_log,167.6,94.5,129.0,False,3999261,"[168,95]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,487,672.0,185.0,sen_log,154.7,116.7,130.0,False,14617288,"[155,117]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,512,594.0,82.0,sen_log,130.8,104.7,130.0,False,1657400,"[131,105]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,635,1055.0,420.0,sen_log,117.7,93.9,131.2,False,15157744,"[118,94]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,662,1082.0,420.0,sen_log,129.7,91.0,129.0,False,7293582,"[130,91]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,801,1075.0,274.0,sen_log,143.5,84.8,130.0,False,15501301,"[144,85]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,904,919.0,15.0,sen_log,151.0,69.8,128.0,False,5785706,"[151,70]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,1000,1420.0,420.0,sen_log,152.9,66.4,129.0,False,5000152,"[153,66]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,1056,1476.0,420.0,sen_log,184.9,73.3,130.0,False,3769986,"[185,73]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,1063,1483.0,420.0,sen_log,69.6,183.6,130.0,False,12535742,"[70,184]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,1166,1586.0,420.0,sen_log,137.8,76.4,128.0,False,5278669,"[138,76]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,1176,1596.0,420.0,sen_log,137.1,91.9,129.5,False,15697648,"[137,92]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,1267,1683.0,416.0,sen_log,120.8,80.7,129.0,False,6227627,"[121,81]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,1274,1663.0,389.0,sen_log,114.7,97.1,129.0,False,6441550,"[115,97]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,1372,1780.0,408.0,sen_log,74.5,170.8,129.0,False,9062440,"[75,171]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,1409,1502.0,93.0,sen_log,190.5,82.5,129.0,False,14780175,"[191,83]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,1449,1720.0,271.0,sen_log,129.8,112.1,129.0,False,214585,"[130,112]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,1512,1740.0,228.0,sen_log,117.2,132.7,128.0,False,5507354,"[117,133]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,1543,1801.0,258.0,sen_log,99.5,133.6,130.0,False,7604217,"[100,134]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,1689,1744.0,55.0,sen_log,107.4,141.3,128.0,False,4491942,"[107,141]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,1775,1786.0,11.0,sen_log,80.9,154.1,129.0,False,4835734,"[81,154]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,1796,1822.0,26.0,sen_log,94.2,120.2,132.2,False,182582,"[94,120]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,1860,2280.0,420.0,sen_log,87.4,172.1,129.0,False,9833030,"[87,172]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,2003,2423.0,420.0,sen_log,136.3,98.6,130.0,False,16435130,"[136,99]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,2043,2218.0,175.0,sen_log,121.0,127.8,128.0,False,4474519,"[121,128]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,2136,2199.0,63.0,sen_log,136.1,155.7,131.1,False,8932646,"[136,156]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,2144,2219.0,75.0,sen_log,110.7,145.9,128.0,False,15584612,"[111,146]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,2281,2317.0,36.0,sen_log,185.8,72.5,130.0,False,5442763,"[186,73]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,2356,2776.0,420.0,sen_log,95.7,88.2,130.0,False,16320232,"[96,88]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,2400,2820.0,420.0,sen_log,99.9,75.3,130.0,False,9356939,"[100,75]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,2498,2918.0,420.0,sen_log,98.7,122.8,130.0,False,8292742,"[99,123]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,2595,3015.0,420.0,sen_log,89.8,100.3,130.0,False,8358844,"[90,100]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,2636,2861.0,225.0,sen_log,95.3,130.6,130.0,False,3529,"[95,131]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,2711,2951.0,240.0,sen_log,87.2,115.7,130.0,False,2165796,"[87,116]",json_ehandle,4
8578012189,radiant,8261500,Xtreme Gaming,sen,94296097,rei,4,2780,3087.0,307.0,sen_log,104.1,95.1,129.0,False,9864390,"[104,95]",json_ehandle,4
