match,x,y,time_s,lifetime_s,ward_type,side
8526600683,79.5,55.599999999999994,360.0,361.0,obs,radiant
8526600683,9.5,115.4,616.0,22.0,obs,radiant
8526600683,87.69999999999999,25.200000000000003,304.0,420.0,sen,radiant
8526600683,46.0,50.3,405.0,420.0,sen,radiant
8526600683,21.299999999999997,87.30000000000001,436.0,257.0,sen,radiant
8526600683,97.9,36.5,540.0,320.0,sen,radiant
8526600683,9.5,115.4,616.0,23.0,sen,radiant
8526600683,43.599999999999994,66.0,337.0,360.0,obs,radiant
8526600683,25.0,82.30000000000001,338.0,10.0,obs,radiant
8526600683,30.5,111.69999999999999,450.0,360.0,obs,radiant
8526600683,31.799999999999997,66.19999999999999,700.0,420.0,sen,radiant
