match,x,y,time_s,lifetime_s,ward_type,side
8458567498,0.0,113.69999999999999,302.0,360.0,obs,dire
8458567498,34.599999999999994,73.4,495.0,19.0,sen,dire
8458567498,73.69999999999999,61.599999999999994,357.0,237.0,obs,dire
8458567498,73.69999999999999,61.599999999999994,358.0,239.0,sen,dire
8458567498,26.5,79.4,452.0,360.0,obs,dire
8458567498,113.69999999999999,28.700000000000003,363.0,420.0,sen,dire
8458567498,74.19999999999999,61.099999999999994,601.0,18.0,sen,dire
8447554972,26.400000000000006,82.4,309.0,360.0,obs,dire
8447554972,0.0,113.69999999999999,616.0,360.0,obs,dire
8447554972,41.099999999999994,76.19999999999999,354.0,287.0,sen,dire
8447554972,30.099999999999994,94.1,505.0,420.0,sen,dire
8447554972,21.799999999999997,84.30000000000001,520.0,420.0,sen,dire
8447554972,50.3,85.1,645.0,420.0,sen,dire
8447554972,61.8,74.80000000000001,348.0,360.0,obs,dire
8447554972,108.80000000000001,33.8,479.0,98.0,sen,dire
8447554972,108.5,33.2,598.0,420.0,sen,dire
8447554972,94.9,60.599999999999994,566.0,421.0,sen,dire
8447554972,100.0,70.1,582.0,420.0,sen,dire
8461735141,27.400000000000006,80.1,302.0,360.0,obs,dire
8461735141,26.5,96.69999999999999,633.0,386.0,sen,dire
8461735141,44.599999999999994,98.0,637.0,420.0,sen,dire
8461735141,73.80000000000001,61.900000000000006,368.0,30.0,obs,dire
8461735141,75.19999999999999,26.799999999999997,506.0,83.0,obs,dire
8461735141,86.9,57.5,375.0,420.0,sen,dire
8461735141,94.5,68.4,437.0,420.0,sen,dire
8461735141,109.4,37.599999999999994,460.0,420.0,sen,dire
8461735141,94.9,29.400000000000006,591.0,420.0,sen,dire
8461735141,123.6,12.400000000000006,607.0,420.0,sen,dire
