match,x,y,time_s,lifetime_s,ward_type,side
8536499892,27.400000000000006,80.1,286.0,360.0,obs,radiant
8536499892,31.200000000000003,100.30000000000001,41.0,69.0,sen,radiant
8536499892,28.599999999999994,93.19999999999999,188.0,64.0,sen,radiant
8536499892,35.7,69.9,292.0,175.0,sen,radiant
8536499892,51.8,79.6,-47.0,360.0,obs,radiant
8536499892,64.9,44.2,-24.0,360.0,obs,radiant
8536499892,103.30000000000001,30.700000000000003,73.0,110.0,sen,radiant
8536499892,92.30000000000001,24.299999999999997,112.0,420.0,sen,radiant
8525701054,74.80000000000001,27.700000000000003,-17.0,360.0,obs,radiant
8525701054,23.099999999999994,92.6,118.0,64.0,sen,radiant
8525701054,62.5,58.2,134.0,420.0,sen,radiant
8525701054,29.099999999999994,92.6,182.0,420.0,sen,radiant
8525701054,35.5,70.9,293.0,420.0,sen,radiant
8525701054,51.599999999999994,62.7,-15.0,360.0,obs,radiant
